,Unnamed: 0,P1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,P2,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,P3,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,P4,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,P5,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,P6,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52
182, 22/12/2015 4:33:01 PM,0,124.3527,1,1,1,251.7303,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.3432,1,1,1,1,1,1,0,169.8026,0,133.0813,1,1,1,1,1,7.441874,175.9036,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
183, 22/12/2015 4:33:02 PM,0,123.9995,1,1,1,251.9226,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.4234,1,1,1,1,1,1,0,169.8026,0,133.0428,1,1,1,1,1,7.441874,175.9036,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
184, 22/12/2015 4:33:03 PM,0,123.8817,1,1,1,252.0508,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.7438,1,1,1,1,1,1,0,169.8026,0,132.8506,1,1,1,1,1,7.441874,175.9036,260.7665,123.3914,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
185, 22/12/2015 4:33:04 PM,0,124.1565,1,1,1,252.0508,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.5836,1,1,1,1,1,1,0,169.8026,0,132.9659,1,1,1,1,1,7.441874,175.9036,260.7665,123.5837,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
186, 22/12/2015 4:33:05 PM,0,124.1172,1,1,1,252.0508,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.7037,1,1,1,1,1,1,0,169.8026,0,133.0428,1,1,1,1,1,7.441874,175.9036,260.6063,123.5837,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
187, 22/12/2015 4:33:06 PM,0,124.392,1,1,1,252.0508,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.5435,1,1,1,1,1,1,0,169.8026,0,133.0044,1,1,1,1,1,7.441874,176.0061,260.6063,123.5837,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
188, 22/12/2015 4:33:07 PM,0,124.1172,1,1,1,252.0508,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.5435,1,1,1,1,1,1,0,169.8026,0,133.1582,1,1,1,1,1,7.441874,176.0061,260.6063,123.1992,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
189, 22/12/2015 4:33:08 PM,0,124.1957,1,1,1,252.0508,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.7838,1,1,1,1,1,1,0,169.8026,0,132.889,1,1,1,1,1,7.441874,176.0061,260.6063,123.1992,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
190, 22/12/2015 4:33:09 PM,0,124.078,1,1,1,252.0508,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.7037,1,1,1,1,1,1,0,169.8026,0,132.889,1,1,1,1,1,7.441874,176.0061,260.7665,123.1992,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
191, 22/12/2015 4:33:10 PM,0,123.9995,1,1,1,251.7944,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.9841,1,1,1,1,1,1,0,169.8026,0,132.6967,1,1,1,1,1,7.441874,176.0061,260.7665,123.1992,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
192, 22/12/2015 4:33:11 PM,0,123.6854,1,1,1,251.7944,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.8239,1,1,1,1,1,1,0,169.8026,0,132.8506,1,1,1,1,1,7.441874,176.0061,260.7665,123.353,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
193, 22/12/2015 4:33:12 PM,0,123.5677,1,1,1,251.7944,8.312805,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,136.9841,1,1,1,1,1,1,0,169.8026,0,132.8506,1,1,1,1,1,7.441874,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
194, 22/12/2015 4:33:13 PM,0,123.8032,1,1,1,251.7944,8.310562,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.0242,1,1,1,1,1,1,0,169.8026,0,132.8506,1,1,1,1,1,7.441874,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
195, 22/12/2015 4:33:14 PM,0,124.1957,1,1,1,251.7944,8.310562,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3045,1,1,1,1,1,1,0,169.8026,0,133.0044,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
196, 22/12/2015 4:33:15 PM,0,124.1172,1,1,1,251.7944,8.310562,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.1043,1,1,1,1,1,1,0,169.8026,0,132.889,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
197, 22/12/2015 4:33:16 PM,0,124.1957,1,1,1,251.7944,8.310562,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.2244,1,1,1,1,1,1,0,169.8026,0,132.5814,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
198, 22/12/2015 4:33:17 PM,0,124.078,1,1,1,251.7944,8.30864,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.2244,1,1,1,1,1,1,0,169.8026,0,132.3891,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
199, 22/12/2015 4:33:18 PM,0,123.6854,1,1,1,251.7944,8.30864,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3446,1,1,1,1,1,1,0,169.8026,0,131.9277,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
200, 22/12/2015 4:33:19 PM,0,123.5677,1,1,1,251.7944,8.30864,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5449,1,1,1,1,1,1,0,169.8026,0,131.9277,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
201, 22/12/2015 4:33:20 PM,0,123.0181,1,1,1,251.7944,8.30864,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5048,1,1,1,1,1,1,0,169.8026,0,131.697,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
202, 22/12/2015 4:33:21 PM,0,122.8219,1,1,1,251.7944,8.30864,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.625,1,1,1,1,1,1,0,169.8026,0,131.697,1,1,1,1,1,7.439311,176.0061,260.7665,123.1223,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
203, 22/12/2015 4:33:22 PM,0,122.7826,1,1,1,251.7944,8.30864,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5048,1,1,1,1,1,1,0,169.8026,0,131.697,1,1,1,1,1,7.439311,176.0061,260.7665,123.1223,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
204, 22/12/2015 4:33:23 PM,0,122.3508,1,1,1,251.7944,8.30864,313.8426,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5849,1,1,1,1,1,1,0,169.8026,0,131.5047,1,1,1,1,1,7.439311,176.0061,260.7665,123.1223,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
205, 22/12/2015 4:33:24 PM,0,122.4686,1,1,1,251.7944,8.30864,313.9708,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5449,1,1,1,1,1,1,0,169.8026,0,131.6201,1,1,1,1,1,7.439311,176.0061,260.7665,123.1223,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
206, 22/12/2015 4:33:25 PM,0,122.4686,1,1,1,251.7944,8.30864,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5048,1,1,1,1,1,1,0,169.8026,0,131.4278,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
207, 22/12/2015 4:33:26 PM,0,122.8219,1,1,1,251.7944,8.310562,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3846,1,1,1,1,1,1,0,169.8026,0,131.3509,1,1,1,1,1,7.439311,176.0061,260.7665,123.5452,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
208, 22/12/2015 4:33:27 PM,0,122.7434,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5849,1,1,1,1,1,1,0,169.8026,0,131.1587,1,1,1,1,1,7.439311,176.0061,260.7665,123.5452,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
209, 22/12/2015 4:33:28 PM,0,123.1359,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5449,1,1,1,1,1,1,0,169.8026,0,131.3125,1,1,1,1,1,7.439311,176.0061,260.7665,123.5452,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
210, 22/12/2015 4:33:29 PM,0,123.1752,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.7852,1,1,1,1,1,1,0,169.8026,0,131.3125,1,1,1,1,1,7.439311,176.0061,260.7665,123.5452,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
211, 22/12/2015 4:33:30 PM,0,123.0574,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.7051,1,1,1,1,1,1,0,169.8026,0,131.1202,1,1,1,1,1,7.439311,176.0061,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
212, 22/12/2015 4:33:31 PM,0,122.7434,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.7451,1,1,1,1,1,1,0,169.8026,0,131.0818,1,1,1,1,1,7.439311,176.0061,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
213, 22/12/2015 4:33:32 PM,0,122.6256,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5048,1,1,1,1,1,1,0,169.8026,0,131.274,1,1,1,1,1,7.439311,176.0061,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
214, 22/12/2015 4:33:33 PM,0,122.5471,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.7451,1,1,1,1,1,1,0,169.8026,0,131.0433,1,1,1,1,1,7.439311,176.0061,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
215, 22/12/2015 4:33:34 PM,0,122.5471,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.7451,1,1,1,1,1,1,0,169.8026,0,131.0433,1,1,1,1,1,7.439311,176.0061,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
216, 22/12/2015 4:33:35 PM,0,122.1546,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.625,1,1,1,1,1,1,0,169.8026,0,131.2356,1,1,1,1,1,7.439311,176.0061,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
217, 22/12/2015 4:33:36 PM,0,122.0761,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.7852,1,1,1,1,1,1,0,169.8026,0,131.274,1,1,1,1,1,7.439311,176.0061,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
218, 22/12/2015 4:33:37 PM,0,121.9976,1,1,1,251.7944,8.313126,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.8252,1,1,1,1,1,1,0,169.8026,0,131.7355,1,1,1,1,1,7.439311,176.0061,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
219, 22/12/2015 4:33:38 PM,0,121.8406,1,1,1,251.7944,8.312164,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5048,1,1,1,1,1,1,0,169.8026,0,131.7355,1,1,1,1,1,7.439311,175.9292,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
220, 22/12/2015 4:33:39 PM,0,121.8406,1,1,1,251.7944,8.311203,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5449,1,1,1,1,1,1,0,169.8026,0,132.12,1,1,1,1,1,7.439311,175.9292,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.172264,0.0002563035,1,1,1,Normal
221, 22/12/2015 4:33:40 PM,0,121.8013,1,1,1,251.7944,8.311203,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3846,1,1,1,1,1,1,0,169.8026,0,132.466,1,1,1,1,1,7.439311,175.9292,260.7665,123.2376,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.172264,0.0002563035,1,1,1,Normal
222, 22/12/2015 4:33:41 PM,0,121.5658,1,1,1,251.7944,8.30864,314.022,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.4247,1,1,1,1,1,1,0,169.8026,0,132.5814,1,1,1,1,1,7.439311,175.9292,260.7665,123.5068,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.172264,0.0002563035,1,1,1,Normal
223, 22/12/2015 4:33:42 PM,0,121.4088,1,1,1,251.7944,8.307999,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.4247,1,1,1,1,1,1,0,169.8026,0,132.6967,1,1,1,1,1,7.439311,175.9292,260.7665,123.5068,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.172264,0.0002563035,1,1,1,Normal
224, 22/12/2015 4:33:43 PM,0,121.4873,1,1,1,251.7944,8.307999,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3846,1,1,1,1,1,1,0,169.8026,0,132.8121,1,1,1,1,1,7.439311,175.9292,260.7665,123.5068,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.172264,0.0002563035,1,1,1,Normal
225, 22/12/2015 4:33:44 PM,0,121.8406,1,1,1,251.7944,8.307358,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3446,1,1,1,1,1,1,0,169.8026,0,132.8506,1,1,1,1,1,7.439311,175.9292,260.7665,123.5068,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
226, 22/12/2015 4:33:45 PM,0,121.9976,1,1,1,251.7944,8.306396,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5048,1,1,1,1,1,1,0,169.9308,0,132.9659,1,1,1,1,1,7.439311,175.9292,260.7665,123.5068,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
227, 22/12/2015 4:33:46 PM,0,122.1546,1,1,1,251.7944,8.306396,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3045,1,1,1,1,1,1,0,170.0077,0,133.1582,1,1,1,1,1,7.439311,175.9292,260.7665,123.5068,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
228, 22/12/2015 4:33:47 PM,0,122.2331,1,1,1,251.7944,8.306396,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5849,1,1,1,1,1,1,0,170.0077,0,133.1582,1,1,1,1,1,7.439311,175.9292,260.7665,123.5068,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
229, 22/12/2015 4:33:48 PM,0,121.9583,1,1,1,251.7944,8.306396,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.625,1,1,1,1,1,1,0,170.0077,0,133.1966,1,1,1,1,1,7.441874,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
230, 22/12/2015 4:33:49 PM,0,121.9976,1,1,1,251.7944,8.306396,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.8252,1,1,1,1,1,1,0,169.8795,0,133.1966,1,1,1,1,1,7.441874,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
231, 22/12/2015 4:33:50 PM,0,122.3901,1,1,1,251.7944,8.306396,313.9451,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.625,1,1,1,1,1,1,0,169.8795,0,133.1582,1,1,1,1,1,7.441874,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
232, 22/12/2015 4:33:51 PM,0,122.7826,1,1,1,251.7944,8.306396,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3045,1,1,1,1,1,1,0,169.8795,0,133.1966,1,1,1,1,1,7.441874,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
233, 22/12/2015 4:33:52 PM,0,122.8219,1,1,1,251.7944,8.305435,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3446,1,1,1,1,1,1,0,169.8795,0,133.2351,1,1,1,1,1,7.440592,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
234, 22/12/2015 4:33:53 PM,0,123.0574,1,1,1,251.7944,8.305435,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3846,1,1,1,1,1,1,0,169.8795,0,133.5427,1,1,1,1,1,7.437068,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
235, 22/12/2015 4:33:54 PM,0,123.3714,1,1,1,252.1148,8.305435,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5849,1,1,1,1,1,1,0,169.8795,0,133.2735,1,1,1,1,1,7.437068,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
236, 22/12/2015 4:33:55 PM,0,123.5284,1,1,1,252.1148,8.305435,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3846,1,1,1,1,1,1,0,169.8795,0,133.4658,1,1,1,1,1,7.439951,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
237, 22/12/2015 4:33:56 PM,0,123.5284,1,1,1,252.1148,8.305435,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3045,1,1,1,1,1,1,0,169.8795,0,133.3889,1,1,1,1,1,7.441554,176.0574,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
238, 22/12/2015 4:33:57 PM,0,123.5284,1,1,1,251.8265,8.308319,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3446,1,1,1,1,1,1,0,169.8795,0,133.4658,1,1,1,1,1,7.441554,176.0574,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
239, 22/12/2015 4:33:58 PM,0,123.4892,1,1,1,251.8265,8.309601,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.1443,1,1,1,1,1,1,0,170.0077,0,133.3504,1,1,1,1,1,7.441554,176.0574,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
240, 22/12/2015 4:33:59 PM,0,123.4107,1,1,1,251.8265,8.309601,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.4247,1,1,1,1,1,1,0,170.0077,0,133.2735,1,1,1,1,1,7.441554,176.0574,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
241, 22/12/2015 4:34:00 PM,0,123.3322,1,1,1,251.8265,8.309921,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.7451,1,1,1,1,1,1,0,170.0077,0,133.1966,1,1,1,1,1,7.440272,176.0574,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
242, 22/12/2015 4:34:01 PM,0,123.1359,1,1,1,251.8265,8.309921,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.625,1,1,1,1,1,1,0,170.0077,0,133.2351,1,1,1,1,1,7.440272,176.0574,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
243, 22/12/2015 4:34:02 PM,0,122.8219,1,1,1,251.8265,8.310562,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5849,1,1,1,1,1,1,0,170.0077,0,133.1582,1,1,1,1,1,7.440272,176.0574,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
244, 22/12/2015 4:34:03 PM,0,122.4686,1,1,1,251.8265,8.311844,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3846,1,1,1,1,1,1,0,170.0077,0,133.2351,1,1,1,1,1,7.440272,176.0574,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
245, 22/12/2015 4:34:04 PM,0,122.4294,1,1,1,251.8265,8.311844,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.1443,1,1,1,1,1,1,0,170.0077,0,133.2735,1,1,1,1,1,7.440272,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
246, 22/12/2015 4:34:05 PM,0,122.4294,1,1,1,251.8265,8.311844,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.1844,1,1,1,1,1,1,0,170.0077,0,133.3504,1,1,1,1,1,7.440272,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
247, 22/12/2015 4:34:06 PM,0,122.6256,1,1,1,251.8265,8.313766,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.3446,1,1,1,1,1,1,0,170.0077,0,133.0813,1,1,1,1,1,7.440272,175.9292,260.7665,123.3145,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
248, 22/12/2015 4:34:07 PM,0,122.6256,1,1,1,251.8265,8.313766,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.4247,1,1,1,1,1,1,0,170.0077,0,133.1582,1,1,1,1,1,7.440272,175.9292,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
249, 22/12/2015 4:34:08 PM,0,123.0181,1,1,1,251.8265,8.313766,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5449,1,1,1,1,1,1,0,170.0077,0,133.2351,1,1,1,1,1,7.43867,175.9292,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
250, 22/12/2015 4:34:09 PM,0,123.3714,1,1,1,251.8265,8.313766,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.625,1,1,1,1,1,1,0,170.1871,0,133.1966,1,1,1,1,1,7.43867,175.9292,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
251, 22/12/2015 4:34:10 PM,0,123.4892,1,1,1,251.8265,8.313766,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.5048,1,1,1,1,1,1,0,170.1871,0,133.2351,1,1,1,1,1,7.43867,175.9292,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
252, 22/12/2015 4:34:11 PM,0,123.8032,1,1,1,251.8265,8.313766,314.1502,0,1,1,1,1,1,1,1,2.564185,0.0002562214,137.625,1,1,1,1,1,1,0,170.1871,0,133.2735,1,1,1,1,1,7.43867,175.9292,260.7665,123.4299,0.001538067,0.001408992,0.001664373,0,1,1,9.068188,0,3.268393,0.0002563035,1,1,1,Normal
